,Site,TempOut,OutHum,DewPt,WindSpeed,WindRun,WindChill,HeatIndex,THWIndex,Bar,Rain,RainRate,SolarRad,SolarEnergy,P_GEN,Temp_Pressure_ratio,Humidity_Radiation_ratio
7696,Forest Road,16.8,76.0,12.5,0,0.0,16.8,16.7,16.7,759.2,0.0,0.0,0.0,0.0,0.000364741641337386,0.022128556375131718,inf
7697,Forest Road,16.1,79.0,12.5,0,0.0,16.1,16.1,16.1,759.2,0.0,0.0,0.0,0.0,0.000364741641337386,0.021206533192834564,inf
7698,Forest Road,15.6,83.0,12.7,0,0.0,15.6,15.6,15.6,759.3,0.0,0.0,0.0,0.0,0.000182370820668693,0.02054523903595417,inf
7699,Forest Road,15.1,84.0,12.4,0,0.0,15.1,15.1,15.1,759.4,0.0,0.0,0.0,0.0,0.000364741641337386,0.019884119041348434,inf
7700,Forest Road,14.7,85.0,12.2,1,0.5,14.7,14.7,14.7,759.5,0.0,0.0,0.0,0.0,0.000364741641337386,0.019354838709677417,inf
7701,Forest Road,14.4,85.0,12.0,1,0.5,14.4,14.4,14.4,759.5,0.0,0.0,0.0,0.0,0.000364741641337386,0.018959842001316656,inf
7702,Forest Road,14.3,85.0,11.8,2,1.0,14.3,14.2,14.2,759.4,0.0,0.0,0.0,0.0,0.000364741641337386,0.018830655780879644,inf
7703,Forest Road,14.2,85.0,11.7,1,0.5,14.2,14.1,14.1,759.4,0.0,0.0,0.0,0.0,0.000364741641337386,0.01869897287332104,inf
7704,Forest Road,13.9,87.0,11.8,1,0.5,13.9,13.9,13.9,759.3,0.0,0.0,0.0,0.0,0.000364741641337386,0.01830633478203609,inf
7705,Forest Road,13.6,88.0,11.6,2,1.0,13.6,13.6,13.6,759.5,0.0,0.0,0.0,0.0,0.000547112462006079,0.017906517445687952,inf
7706,Forest Road,13.4,90.0,11.8,3,1.5,13.4,13.5,13.5,759.5,0.0,0.0,0.0,0.0,0.000547112462006079,0.017643186306780776,inf
7707,Forest Road,13.6,90.0,11.9,2,1.0,13.6,13.6,13.6,759.4,0.0,0.0,0.0,0.0,0.000364741641337386,0.01790887542796945,inf
7708,Forest Road,13.7,91.0,12.3,3,1.5,13.7,13.8,13.8,759.5,0.0,0.0,0.0,0.0,0.000547112462006079,0.01803818301514154,inf
7709,Forest Road,14.0,90.0,12.4,3,1.5,14.0,14.1,14.1,759.5,0.0,0.0,0.0,0.0,0.011124620060790274,0.018433179723502304,inf
7710,Forest Road,14.0,90.0,12.4,3,1.5,14.0,14.1,14.1,759.5,0.0,0.0,11.0,0.47,0.05762917933130699,0.018433179723502304,8.181818181818182
7711,Forest Road,14.2,89.0,12.4,3,1.5,14.2,14.2,14.2,759.6,0.0,0.0,25.0,1.08,0.043586626139817626,0.0186940494997367,3.56
7712,Forest Road,14.4,88.0,12.5,3,1.5,14.4,14.4,14.4,759.6,0.0,0.0,60.0,2.58,0.03556231003039514,0.018957345971563982,1.4666666666666666
7713,Forest Road,14.7,87.0,12.5,4,2.0,14.7,14.7,14.7,759.4,0.0,0.0,92.0,3.96,0.038844984802431606,0.019357387411114035,0.9456521739130435
7714,Forest Road,14.8,86.0,12.5,4,2.0,14.8,14.8,14.8,759.6,0.0,0.0,82.0,3.53,0.07659574468085106,0.019483938915218536,1.048780487804878
7715,Forest Road,14.8,85.0,12.3,4,2.0,14.8,14.8,14.8,759.8,0.0,0.0,88.0,3.78,0.11525835866261398,0.019478810213214005,0.9659090909090909
7716,Forest Road,14.8,84.0,12.1,4,2.0,14.8,14.7,14.7,760.1,0.0,0.0,102.0,4.39,0.143161094224924,0.019471122220760428,0.8235294117647058
7717,Forest Road,15.1,83.0,12.2,4,2.0,15.1,15.1,15.1,760.0,0.0,0.0,196.0,8.43,0.13896656534954407,0.019868421052631577,0.42346938775510207
7718,Forest Road,15.4,80.0,12.0,5,2.5,15.4,15.4,15.4,760.0,0.0,0.0,250.0,10.75,0.1768996960486322,0.020263157894736844,0.32
7719,Forest Road,16.2,76.0,11.9,5,2.5,16.2,16.1,16.1,759.9,0.0,0.0,323.0,13.89,0.182370820668693,0.021318594551914725,0.23529411764705882
7720,Forest Road,16.7,73.0,11.9,5,2.5,16.7,16.6,16.6,759.9,0.0,0.0,299.0,12.86,0.4099696048632219,0.021976575865245426,0.24414715719063546
7721,Forest Road,17.5,68.0,11.5,5,2.5,17.5,17.3,17.3,759.7,0.0,0.0,400.0,17.2,0.15629179331306992,0.02303540871396604,0.17
7722,Forest Road,17.6,67.0,11.4,6,3.0,17.6,17.3,17.3,759.6,0.0,0.0,384.0,16.51,0.2835866261398176,0.02317008952080042,0.17447916666666666
7723,Forest Road,18.6,61.0,10.9,6,3.0,18.6,18.2,18.2,759.4,0.0,0.0,528.0,22.71,0.1965957446808511,0.024493020805899397,0.11553030303030302
7724,Forest Road,18.6,58.0,10.1,7,3.5,18.6,18.1,18.1,759.4,0.0,0.0,480.0,20.64,0.46942249240121575,0.024493020805899397,0.12083333333333333
7725,Forest Road,19.1,57.0,10.3,7,3.5,19.1,18.6,18.6,759.3,0.0,0.0,397.0,17.07,0.29927051671732524,0.025154747794020813,0.14357682619647355
7726,Forest Road,19.7,56.0,10.6,6,3.0,19.7,19.2,19.2,759.5,0.0,0.0,333.0,14.32,0.48328267477203646,0.025938117182356814,0.16816816816816818
7727,Forest Road,19.8,56.0,10.7,7,3.5,19.8,19.4,19.4,759.2,0.0,0.0,537.0,23.09,0.3727659574468085,0.026080084299262382,0.1042830540037244
7728,Forest Road,20.4,52.0,10.3,7,3.5,20.4,19.8,19.8,759.0,0.0,0.0,541.0,23.27,0.24765957446808512,0.026877470355731223,0.09611829944547134
7729,Forest Road,20.8,49.0,9.7,6,3.0,20.8,19.9,19.9,759.0,0.0,0.0,611.0,26.28,0.2916109422492401,0.027404479578392624,0.08019639934533551
7730,Forest Road,20.7,50.0,9.9,7,3.5,20.7,19.9,19.9,759.0,0.0,0.0,407.0,17.5,0.31440729483282676,0.02727272727272727,0.12285012285012285
7731,Forest Road,20.6,50.0,9.8,7,3.5,20.6,19.8,19.8,759.0,0.0,0.0,400.0,17.2,0.15246200607902735,0.027140974967061925,0.125
7732,Forest Road,21.3,48.0,9.9,7,3.5,21.3,20.3,20.3,758.8,0.0,0.0,611.0,26.28,0.12656534954407295,0.02807063784923564,0.07855973813420622
7733,Forest Road,20.7,51.0,10.2,7,3.5,20.7,19.9,19.9,758.7,0.0,0.0,366.0,15.74,0.14462006079027356,0.027283511269276393,0.13934426229508196
7734,Forest Road,19.8,53.0,10.0,7,3.5,19.8,19.3,19.3,758.8,0.0,0.0,237.0,10.19,0.09884498480243162,0.0260938323668951,0.22362869198312235
7735,Forest Road,19.8,55.0,10.5,6,3.0,19.8,19.4,19.4,758.6,0.0,0.0,255.0,10.97,0.07148936170212766,0.02610071183759557,0.21568627450980393
7736,Forest Road,19.6,55.0,10.3,7,3.5,19.6,19.1,19.1,758.9,0.0,0.0,258.0,11.1,0.0364741641337386,0.02582685465805772,0.2131782945736434
7737,Forest Road,18.9,55.0,9.7,7,3.5,18.9,18.3,18.3,759.0,0.0,0.0,153.0,6.58,0.016048632218844984,0.024901185770750987,0.35947712418300654
7738,Forest Road,18.6,57.0,9.9,6,3.0,18.6,18.1,18.1,759.2,0.0,0.0,114.0,4.9,0.005106382978723404,0.024499473129610115,0.5
7739,Forest Road,18.1,57.0,9.4,6,3.0,18.1,17.4,17.4,759.4,0.0,0.0,60.0,2.58,0.000547112462006079,0.023834606268106403,0.95
7740,Forest Road,17.6,61.0,9.9,6,3.0,17.6,17.1,17.1,759.2,0.0,0.0,29.0,1.25,0.000364741641337386,0.023182297154899896,2.103448275862069
7741,Forest Road,17.1,64.0,10.2,7,3.5,16.9,16.7,16.6,759.1,0.0,0.0,11.0,0.47,0.000364741641337386,0.022526676327229614,5.818181818181818
7742,Forest Road,16.9,66.0,10.5,6,3.0,16.9,16.6,16.6,759.1,0.0,0.0,4.0,0.17,0.000364741641337386,0.022263206428665524,16.5
7743,Forest Road,16.8,67.0,10.6,6,3.0,16.8,16.4,16.4,759.1,0.0,0.0,0.0,0.0,0.000364741641337386,0.02213147147938348,inf
7744,Forest Road,16.4,71.0,11.2,6,3.0,16.4,16.2,16.1,759.0,0.0,0.0,0.0,0.0,0.000364741641337386,0.02160737812911726,inf
7745,Forest Road,16.2,75.0,11.7,6,3.0,16.1,16.0,15.9,758.9,0.0,0.0,0.0,0.0,0.000364741641337386,0.02134668599288444,inf
7746,Forest Road,15.9,76.0,11.7,5,2.5,15.9,15.8,15.8,758.7,0.0,0.0,0.0,0.0,0.000364741641337386,0.02095689996045868,inf
7747,Forest Road,15.7,78.0,11.9,5,2.5,15.7,15.6,15.6,758.5,0.0,0.0,0.0,0.0,0.000364741641337386,0.02069874752801582,inf
7748,Forest Road,15.6,79.0,12.0,5,2.5,15.6,15.5,15.5,758.4,0.0,0.0,0.0,0.0,0.000364741641337386,0.020569620253164556,inf
7749,Forest Road,15.5,80.0,12.1,6,3.0,15.3,15.4,15.2,758.4,0.0,0.0,0.0,0.0,0.000364741641337386,0.02043776371308017,inf
7750,Forest Road,15.4,81.0,12.2,5,2.5,15.4,15.4,15.4,758.3,0.0,0.0,0.0,0.0,0.000364741641337386,0.020308584992746934,inf
7751,Forest Road,15.3,82.0,12.3,5,2.5,15.3,15.3,15.2,758.4,0.0,0.0,0.0,0.0,0.000364741641337386,0.020174050632911392,inf
7752,Forest Road,15.3,83.0,12.4,5,2.5,15.2,15.3,15.2,758.3,0.0,0.0,0.0,0.0,0.000364741641337386,0.020176711064222606,inf
7753,Forest Road,15.2,83.0,12.3,5,2.5,15.1,15.1,15.1,758.4,0.0,0.0,0.0,0.0,0.000364741641337386,0.020042194092827002,inf
7754,Forest Road,15.1,84.0,12.4,4,2.0,15.1,15.1,15.1,758.4,0.0,0.0,0.0,0.0,0.000364741641337386,0.019910337552742616,inf
7755,Forest Road,14.9,85.0,12.4,4,2.0,14.9,14.9,14.9,758.4,0.0,0.0,0.0,0.0,0.000364741641337386,0.01964662447257384,inf
7756,Forest Road,14.8,85.0,12.3,4,2.0,14.8,14.8,14.8,758.3,0.0,0.0,0.0,0.0,0.000364741641337386,0.019517341421600953,inf
7757,Forest Road,14.9,86.0,12.6,5,2.5,14.8,14.9,14.8,758.3,0.0,0.0,1.0,0.04,0.000547112462006079,0.01964921535012528,86.0
7758,Forest Road,14.5,86.0,12.2,5,2.5,14.3,14.4,14.2,758.4,0.0,0.0,4.0,0.17,0.004924012158054711,0.019119198312236286,21.5
7759,Forest Road,14.1,87.0,12.0,5,2.5,13.8,14.1,13.8,758.5,0.0,0.0,12.0,0.52,0.01148936170212766,0.01858932102834542,7.25
7760,Forest Road,13.8,90.0,12.2,4,2.0,13.8,13.8,13.8,758.6,0.0,0.0,15.0,0.65,0.020972644376899698,0.018191405220142367,6.0
7761,Forest Road,13.7,91.0,12.2,4,2.0,13.6,13.7,13.7,758.6,0.0,0.0,29.0,1.25,0.02680851063829787,0.018059583443184812,3.1379310344827585
7762,Forest Road,13.6,92.0,12.3,4,2.0,13.6,13.7,13.6,758.7,0.0,0.0,39.0,1.68,0.030091185410334346,0.017925398708316855,2.358974358974359
7763,Forest Road,13.6,91.0,12.1,5,2.5,13.2,13.6,13.2,758.8,0.0,0.0,56.0,2.41,0.03775075987841945,0.017923036373220874,1.625
7764,Forest Road,13.6,91.0,12.1,5,2.5,13.2,13.6,13.2,759.0,0.0,0.0,53.0,2.28,0.04851063829787234,0.017918313570487482,1.7169811320754718
7765,Forest Road,13.6,90.0,12.0,5,2.5,13.3,13.7,13.3,759.0,0.0,0.0,74.0,3.18,0.052158054711246196,0.017918313570487482,1.2162162162162162
7766,Forest Road,13.9,90.0,12.3,4,2.0,13.9,14.0,14.0,759.1,0.0,0.0,99.0,4.26,0.07240121580547113,0.018311157950204188,0.9090909090909091
7767,Forest Road,14.3,88.0,12.4,5,2.5,14.1,14.3,14.1,759.3,0.0,0.0,112.0,4.82,0.07623100303951368,0.01883313578295799,0.7857142857142857
7768,Forest Road,14.5,88.0,12.5,6,3.0,14.1,14.5,14.1,759.2,0.0,0.0,138.0,5.93,0.06656534954407295,0.019099051633298208,0.6376811594202898
7769,Forest Road,14.8,88.0,12.9,4,2.0,14.8,14.9,14.9,759.2,0.0,0.0,149.0,6.41,0.05835866261398176,0.019494204425711276,0.5906040268456376
7770,Forest Road,15.1,87.0,12.9,5,2.5,14.9,15.1,15.0,759.4,0.0,0.0,144.0,6.19,0.07677811550151975,0.019884119041348434,0.6041666666666666
7771,Forest Road,15.4,87.0,13.2,5,2.5,15.3,15.5,15.4,759.4,0.0,0.0,133.0,5.72,0.07404255319148936,0.02027916776402423,0.6541353383458647
7772,Forest Road,15.7,86.0,13.4,5,2.5,15.7,15.8,15.8,759.5,0.0,0.0,139.0,5.98,0.05635258358662614,0.020671494404213297,0.6187050359712231
7773,Forest Road,15.9,86.0,13.6,5,2.5,15.9,16.1,16.1,759.7,0.0,0.0,153.0,6.58,0.06346504559270516,0.020929314202974857,0.5620915032679739
7774,Forest Road,16.2,84.0,13.5,5,2.5,16.2,16.3,16.3,759.7,0.0,0.0,152.0,6.54,0.06838905775075987,0.021324206923785703,0.5526315789473685
7775,Forest Road,16.1,85.0,13.6,4,2.0,16.1,16.2,16.2,759.8,0.0,0.0,133.0,5.72,0.055623100303951366,0.02118978678599632,0.6390977443609023
7776,Forest Road,15.8,84.0,13.1,4,2.0,15.8,15.9,15.9,759.8,0.0,0.0,102.0,4.39,0.04595744680851064,0.02079494603843117,0.8235294117647058
7777,Forest Road,15.7,85.0,13.2,5,2.5,15.7,15.8,15.8,759.8,0.0,0.0,113.0,4.86,0.042674772036474164,0.02066333245590945,0.7522123893805309
7778,Forest Road,15.7,86.0,13.3,4,2.0,15.7,15.8,15.8,759.8,0.0,0.0,94.0,4.04,0.028267477203647418,0.02066333245590945,0.9148936170212766
7779,Forest Road,15.6,86.0,13.3,4,2.0,15.6,15.7,15.7,759.9,0.0,0.0,96.0,4.13,0.04030395136778116,0.020529016975917885,0.8958333333333334
7780,Forest Road,15.3,87.0,13.1,4,2.0,15.3,15.3,15.3,760.0,0.0,0.0,82.0,3.53,0.04030395136778116,0.02013157894736842,1.0609756097560976
7781,Forest Road,15.2,87.0,13.1,4,2.0,15.2,15.3,15.3,760.0,0.0,0.0,81.0,3.48,0.018419452887537994,0.02,1.0740740740740742
7782,Forest Road,15.0,90.0,13.4,4,2.0,15.0,15.1,15.1,759.9,0.0,0.0,80.0,3.44,0.014042553191489362,0.01973943939992104,1.125
7783,Forest Road,14.9,90.0,13.3,4,2.0,14.9,15.0,15.0,760.0,0.0,0.0,65.0,2.8,0.01696048632218845,0.019605263157894737,1.3846153846153846
7784,Forest Road,14.6,92.0,13.3,4,2.0,14.6,14.7,14.7,760.1,0.51,2.0,48.0,2.06,0.010759878419452886,0.019207998947506907,1.9166666666666667
7785,Forest Road,14.5,92.0,13.2,3,1.5,14.5,14.6,14.6,760.2,0.25,2.0,41.0,1.76,0.000547112462006079,0.019073927913706917,2.2439024390243905
7786,Forest Road,14.3,93.0,13.2,3,1.5,14.3,14.4,14.4,760.2,0.0,0.0,26.0,1.12,0.000547112462006079,0.018810839252828202,3.576923076923077
7787,Forest Road,14.2,93.0,13.1,3,1.5,14.2,14.3,14.3,760.4,0.25,0.0,22.0,0.95,0.000364741641337386,0.018674381904260916,4.2272727272727275
7788,Forest Road,14.2,93.0,13.1,3,1.5,14.2,14.3,14.3,760.3,0.0,0.0,12.0,0.52,0.000364741641337386,0.018676838090227542,7.75
7789,Forest Road,14.2,93.0,13.1,2,1.0,14.2,14.3,14.3,760.4,0.25,0.0,3.0,0.13,0.000364741641337386,0.018674381904260916,31.0
7790,Forest Road,14.1,93.0,13.0,2,1.0,14.1,14.2,14.2,760.7,0.25,0.0,0.0,0.0,0.000364741641337386,0.018535559353227288,inf
7791,Forest Road,14.0,93.0,12.9,1,0.5,14.0,14.1,14.1,760.7,0.0,0.0,0.0,0.0,0.000364741641337386,0.018404101485473903,inf
7792,Forest Road,13.9,94.0,13.0,2,1.0,13.9,14.1,14.1,760.5,0.25,0.0,0.0,0.0,0.000364741641337386,0.018277449046679817,inf
7793,Forest Road,13.9,94.0,13.0,2,1.0,13.9,14.1,14.1,760.6,0.25,0.0,0.0,0.0,0.000364741641337386,0.018275046016302917,inf
7794,Forest Road,13.8,94.0,12.9,2,1.0,13.8,13.9,13.9,760.5,0.51,1.3,0.0,0.0,0.000364741641337386,0.01814595660749507,inf
7795,Forest Road,13.8,95.0,13.0,2,1.0,13.8,13.9,13.9,760.4,0.25,1.3,0.0,0.0,0.000364741641337386,0.018148342977380327,inf
7796,Forest Road,13.8,95.0,13.0,2,1.0,13.8,13.9,13.9,760.3,0.51,0.0,0.0,0.0,0.000364741641337386,0.018150729975009865,inf
7797,Forest Road,13.8,95.0,13.0,2,1.0,13.8,13.9,13.9,760.3,0.25,0.0,0.0,0.0,0.000364741641337386,0.018150729975009865,inf
7798,Forest Road,13.7,95.0,12.9,2,1.0,13.7,13.8,13.8,760.0,0.0,0.0,0.0,0.0,0.000364741641337386,0.018026315789473682,inf
7799,Forest Road,13.7,95.0,12.9,2,1.0,13.7,13.8,13.8,760.0,0.25,0.0,0.0,0.0,0.000364741641337386,0.018026315789473682,inf
7800,Forest Road,13.7,95.0,12.9,2,1.0,13.7,13.8,13.8,760.0,0.0,0.0,0.0,0.0,0.000364741641337386,0.018026315789473682,inf
7801,Forest Road,13.6,95.0,12.8,2,1.0,13.6,13.7,13.7,760.0,0.25,0.0,0.0,0.0,0.000364741641337386,0.017894736842105262,inf
7802,Forest Road,13.6,95.0,12.8,3,1.5,13.6,13.7,13.7,759.9,0.25,0.0,0.0,0.0,0.000364741641337386,0.017897091722595078,inf
7803,Forest Road,13.4,95.0,12.7,3,1.5,13.4,13.6,13.6,759.7,0.25,0.0,0.0,0.0,0.000364741641337386,0.01763854152955114,inf
7804,Forest Road,13.4,95.0,12.7,3,1.5,13.4,13.6,13.6,759.8,0.0,0.0,0.0,0.0,0.000364741641337386,0.017636220057909976,inf
7805,Forest Road,13.4,96.0,12.8,2,1.0,13.4,13.5,13.5,759.6,0.0,0.0,0.0,0.0,0.000547112462006079,0.017640863612427594,inf
7806,Forest Road,13.4,95.0,12.6,3,1.5,13.4,13.5,13.5,759.7,0.25,0.0,0.0,0.0,0.003282674772036474,0.01763854152955114,inf
7807,Forest Road,13.3,95.0,12.5,3,1.5,13.3,13.4,13.4,759.7,0.0,0.0,8.0,0.34,0.004012158054711246,0.01750691062261419,11.875
7808,Forest Road,13.3,96.0,12.7,3,1.5,13.3,13.4,13.4,759.7,0.0,0.0,15.0,0.65,0.005653495440729483,0.01750691062261419,6.4
7809,Forest Road,13.3,96.0,12.7,3,1.5,13.3,13.4,13.4,759.9,0.0,0.0,19.0,0.82,0.02571428571428571,0.017502302934596658,5.052631578947368
7810,Forest Road,13.4,96.0,12.8,3,1.5,13.4,13.5,13.5,759.9,0.0,0.0,18.0,0.77,0.03866261398176292,0.017633899197262798,5.333333333333333
7811,Forest Road,13.3,96.0,12.7,3,1.5,13.3,13.4,13.4,759.7,0.25,0.0,38.0,1.63,0.06437689969604862,0.01750691062261419,2.526315789473684
7812,Forest Road,13.6,96.0,12.9,4,2.0,13.5,13.7,13.6,759.7,0.25,0.0,101.0,4.34,0.0364741641337386,0.017901803343425036,0.9504950495049505
7813,Forest Road,13.9,96.0,13.3,3,1.5,13.9,14.1,14.1,759.7,0.25,0.0,99.0,4.26,0.043586626139817626,0.01829669606423588,0.9696969696969697
7814,Forest Road,14.2,96.0,13.5,3,1.5,14.2,14.3,14.3,759.8,0.25,0.0,84.0,3.61,0.043951367781155014,0.018689128718083706,1.1428571428571428
7815,Forest Road,14.3,96.0,13.7,3,1.5,14.3,14.5,14.5,759.9,0.0,0.0,102.0,4.39,0.043586626139817626,0.01881826556125806,0.9411764705882353
7816,Forest Road,14.6,96.0,13.9,2,1.0,14.6,14.7,14.7,759.9,0.25,0.0,93.0,4.0,0.0496048632218845,0.01921305434925648,1.032258064516129
7817,Forest Road,14.9,95.0,14.1,2,1.0,14.9,15.1,15.1,759.8,0.0,0.0,97.0,4.17,0.044498480243161095,0.019610423795735722,0.979381443298969
7818,Forest Road,15.1,94.0,14.2,2,1.0,15.1,15.3,15.3,759.8,0.25,0.0,90.0,3.87,0.06218844984802432,0.019873650960779154,1.0444444444444445
7819,Forest Road,15.4,93.0,14.3,2,1.0,15.4,15.6,15.6,759.9,0.0,0.0,100.0,4.3,0.09665653495440729,0.020265824450585605,0.93
7820,Forest Road,15.6,93.0,14.4,2,1.0,15.6,15.8,15.8,759.8,0.0,0.0,123.0,5.29,0.08607902735562309,0.020531718873387735,0.7560975609756098
7821,Forest Road,15.8,91.0,14.3,3,1.5,15.8,16.0,16.0,759.7,0.0,0.0,173.0,7.44,0.08790273556231003,0.02079768329603791,0.5260115606936416
7822,Forest Road,16.1,91.0,14.6,3,1.5,16.1,16.3,16.3,759.7,0.0,0.0,163.0,7.01,0.05142857142857142,0.021192576016848756,0.558282208588957
7823,Forest Road,16.2,90.0,14.6,3,1.5,16.2,16.4,16.4,759.7,0.0,0.0,173.0,7.44,0.06018237082066869,0.021324206923785703,0.5202312138728323
7824,Forest Road,16.5,90.0,14.9,3,1.5,16.5,16.8,16.8,759.7,0.0,0.0,178.0,7.65,0.11197568389057751,0.02171909964459655,0.5056179775280899
7825,Forest Road,16.5,89.0,14.7,3,1.5,16.5,16.7,16.7,759.6,0.0,0.0,140.0,6.02,0.07531914893617021,0.021721958925750396,0.6357142857142857
7826,Forest Road,16.8,88.0,14.8,3,1.5,16.8,17.1,17.1,759.5,0.0,0.0,180.0,7.74,0.05635258358662614,0.022119815668202765,0.4888888888888889
7827,Forest Road,17.2,87.0,15.0,2,1.0,17.2,17.6,17.6,759.5,0.0,0.0,185.0,7.96,0.046504559270516714,0.022646477946017117,0.4702702702702703
7828,Forest Road,17.2,87.0,15.0,2,1.0,17.2,17.6,17.6,759.4,0.0,0.0,158.0,6.79,0.025896656534954404,0.02264946010007901,0.5506329113924051
7829,Forest Road,17.2,87.0,15.0,2,1.0,17.2,17.5,17.5,759.4,0.0,0.0,94.0,4.04,0.02917933130699088,0.02264946010007901,0.925531914893617
7830,Forest Road,17.1,87.0,14.9,2,1.0,17.1,17.3,17.3,759.4,0.0,0.0,65.0,2.8,0.015319148936170214,0.022517777192520412,1.3384615384615384
7831,Forest Road,16.9,87.0,14.8,2,1.0,16.9,17.2,17.2,759.4,0.0,0.0,61.0,2.62,0.009848024316109422,0.02225441137740321,1.4262295081967213
7832,Forest Road,16.9,88.0,14.9,2,1.0,16.9,17.2,17.2,759.4,0.0,0.0,49.0,2.11,0.007112462006079027,0.02225441137740321,1.7959183673469388
7833,Forest Road,16.8,88.0,14.8,1,0.5,16.8,17.1,17.1,759.4,0.0,0.0,37.0,1.59,0.000547112462006079,0.022122728469844616,2.3783783783783785
7834,Forest Road,16.5,89.0,14.7,2,1.0,16.5,16.7,16.7,759.5,0.0,0.0,28.0,1.2,0.000547112462006079,0.021724818959842,3.1785714285714284
7835,Forest Road,16.4,89.0,14.6,1,0.5,16.4,16.7,16.7,759.7,0.0,0.0,18.0,0.77,0.000364741641337386,0.0215874687376596,4.944444444444445
7836,Forest Road,16.1,90.0,14.5,2,1.0,16.1,16.3,16.3,759.7,0.0,0.0,9.0,0.39,0.000364741641337386,0.021192576016848756,10.0
7837,Forest Road,15.9,91.0,14.4,1,0.5,15.9,16.1,16.1,759.7,0.0,0.0,1.0,0.04,0.000364741641337386,0.020929314202974857,91.0
7838,Forest Road,15.8,91.0,14.4,1,0.5,15.8,16.1,16.1,759.8,0.0,0.0,0.0,0.0,0.000364741641337386,0.02079494603843117,inf
7839,Forest Road,15.6,91.0,14.1,1,0.5,15.6,15.8,15.8,760.0,0.0,0.0,0.0,0.0,0.000364741641337386,0.020526315789473684,inf
7840,Forest Road,15.4,92.0,14.2,1,0.5,15.4,15.6,15.6,759.9,0.0,0.0,0.0,0.0,0.000364741641337386,0.020265824450585605,inf
7841,Forest Road,15.3,93.0,14.2,1,0.5,15.3,15.4,15.4,759.9,0.0,0.0,0.0,0.0,0.000364741641337386,0.020134228187919465,inf
7842,Forest Road,15.2,92.0,13.9,0,0.0,15.2,15.3,15.3,759.7,0.0,0.0,0.0,0.0,0.000364741641337386,0.020007897854416215,inf
7843,Forest Road,15.0,93.0,13.9,1,0.5,15.0,15.2,15.2,759.6,0.0,0.0,0.0,0.0,0.000364741641337386,0.019747235387045814,inf
7844,Forest Road,14.8,94.0,13.9,1,0.5,14.8,15.0,15.0,759.5,0.0,0.0,0.0,0.0,0.000364741641337386,0.019486504279131008,inf
7845,Forest Road,14.7,95.0,13.9,1,0.5,14.7,14.8,14.8,759.3,0.0,0.0,0.0,0.0,0.000364741641337386,0.01935993678387989,inf
7846,Forest Road,14.5,95.0,13.7,1,0.5,14.5,14.7,14.7,759.4,0.0,0.0,0.0,0.0,0.000364741641337386,0.01909402159599684,inf
7847,Forest Road,14.4,95.0,13.6,1,0.5,14.4,14.6,14.6,759.4,0.0,0.0,0.0,0.0,0.000364741641337386,0.018962338688438243,inf
7848,Forest Road,14.4,95.0,13.7,0,0.0,14.4,14.6,14.6,759.4,0.0,0.0,0.0,0.0,0.000364741641337386,0.018962338688438243,inf
7849,Forest Road,14.2,95.0,13.4,1,0.5,14.2,14.4,14.4,759.4,0.0,0.0,0.0,0.0,0.000364741641337386,0.01869897287332104,inf
7850,Forest Road,14.3,95.0,13.5,0,0.0,14.3,14.4,14.4,759.3,0.0,0.0,0.0,0.0,0.000364741641337386,0.01883313578295799,inf
7851,Forest Road,14.1,95.0,13.3,1,0.5,14.1,14.2,14.2,759.1,0.0,0.0,0.0,0.0,0.000364741641337386,0.018574627848768278,inf
7852,Forest Road,13.9,95.0,13.1,1,0.5,13.9,14.0,14.0,759.0,0.0,0.0,0.0,0.0,0.000364741641337386,0.01831357048748353,inf
7853,Forest Road,13.8,95.0,13.0,1,0.5,13.8,13.9,13.9,759.0,0.0,0.0,0.0,0.0,0.000547112462006079,0.018181818181818184,inf
7854,Forest Road,13.8,96.0,13.2,1,0.5,13.8,13.9,13.9,758.9,0.0,0.0,0.0,0.0,0.000547112462006079,0.018184213993938596,inf
7855,Forest Road,13.9,95.0,13.1,0,0.0,13.9,14.0,14.0,758.7,0.0,0.0,5.0,0.22,0.020425531914893616,0.018320811915117963,19.0
7856,Forest Road,14.0,95.0,13.2,0,0.0,14.0,14.1,14.1,758.7,0.0,0.0,10.0,0.43,0.0182370820668693,0.018452616317385,9.5
7857,Forest Road,14.1,95.0,13.3,0,0.0,14.1,14.2,14.2,758.8,0.0,0.0,21.0,0.9,0.016048632218844984,0.018581971534001054,4.523809523809524
7858,Forest Road,14.2,96.0,13.6,1,0.5,14.2,14.4,14.4,758.7,0.0,0.0,55.0,2.37,0.044863221884498476,0.01871622512191907,1.7454545454545454
7859,Forest Road,14.3,96.0,13.7,1,0.5,14.3,14.5,14.5,758.7,0.0,0.0,41.0,1.76,0.06328267477203647,0.018848029524186106,2.341463414634146
7860,Forest Road,14.5,96.0,13.9,1,0.5,14.5,14.7,14.7,758.7,0.0,0.0,74.0,3.18,0.06875379939209726,0.01911163832872018,1.2972972972972974
7861,Forest Road,14.6,96.0,14.0,1,0.5,14.6,14.8,14.8,758.7,0.0,0.0,112.0,4.82,0.07969604863221884,0.019243442730987215,0.8571428571428571
7862,Forest Road,15.1,96.0,14.4,1,0.5,15.1,15.3,15.3,758.6,0.0,0.0,160.0,6.88,0.06820668693009119,0.01990508832059056,0.6
