,Power
5938,1264.0
12663,0.0
12077,8544.0
5616,0.0
14006,0.0
15817,624.0
14249,0.0
12007,0.0
4412,0.0
17357,5552.0
9215,0.0
1803,232.0
14042,880.0
4524,0.0
5785,1024.0
8914,5184.0
13533,0.0
1697,64.0
12392,0.0
2668,1736.0
14126,0.0
13711,2992.0
7577,0.0
16741,0.0
1078,2704.0
11320,0.0
17054,0.0
10543,7536.0
3756,0.0
1935,0.0
604,4856.0
16560,0.0
10733,6608.0
5549,1776.0
7553,5248.0
14706,4528.0
11313,5904.0
1819,0.0
552,3376.0
9413,0.0
9871,8240.0
11999,0.0
6103,0.0
14588,0.0
10035,0.0
12397,0.0
16501,0.0
1337,0.0
6031,1568.0
8293,0.0
1824,0.0
17373,0.0
16767,0.0
1756,1528.0
12374,32.0
7512,7568.0
7703,7808.0
12665,0.0
11029,880.0
7231,7680.0
5342,864.0
11922,4432.0
1845,136.0
12794,2976.0
2247,0.0
11369,0.0
3847,0.0
1166,0.0
8884,0.0
13704,2768.0
8678,96.0
7733,0.0
3481,9392.0
12611,2080.0
1696,0.0
14407,0.0
16440,2272.0
5297,5200.0
16085,0.0
9947,0.0
6611,1264.0
9279,1776.0
2978,0.0
17506,288.0
9551,0.0
12744,8464.0
507,704.0
2824,0.0
7646,1280.0
6086,400.0
10825,10000.0
5441,336.0
15645,0.0
3232,1696.0
14911,4880.0
4514,0.0
8098,3184.0
17413,0.0
2455,0.0
13154,0.0
3214,0.0
3419,0.0
11988,1120.0
12570,0.0
11198,272.0
14516,576.0
6814,0.0
15028,0.0
1743,0.0
7213,560.0
9267,0.0
7149,0.0
2920,0.0
14056,0.0
16153,7552.0
7182,6400.0
12175,2512.0
12018,5152.0
1594,0.0
12779,0.0
14700,0.0
7601,4864.0
9122,0.0
1297,0.0
16665,0.0
5937,4064.0
12386,0.0
13949,6032.0
1523,144.0
13845,7456.0
12921,0.0
9755,0.0
2001,1032.0
10317,0.0
6683,0.0
9000,9488.0
22,7056.0
15898,0.0
1939,48.0
15412,0.0
5349,9136.0
12473,0.0
12291,0.0
4188,0.0
3575,3904.0
9272,0.0
14463,0.0
11675,0.0
6937,7792.0
5792,1120.0
2152,0.0
6855,80.0
705,608.0
15130,0.0
3242,10128.0
9209,0.0
3075,0.0
7038,1760.0
11195,0.0
7579,0.0
11495,4304.0
4191,1056.0
13429,32.0
8402,0.0
17280,0.0
4157,3088.0
1779,0.0
13834,0.0
9651,0.0
11967,1360.0
12352,1616.0
2290,1360.0
8539,0.0
878,0.0
1107,0.0
3304,0.0
13714,992.0
13682,0.0
12409,8672.0
15242,8496.0
5407,8304.0
14506,0.0
3596,0.0
4144,608.0
11761,0.0
7007,0.0
6572,0.0
1034,4032.0
6636,0.0
5996,0.0
14559,0.0
11599,6688.0
11834,4592.0
10402,3040.0
4276,0.0
2434,2112.0
11846,64.0
8395,0.0
3906,3216.0
5316,2112.0
8968,16.0
16930,736.0
2400,0.0
1244,0.0
12053,0.0
11895,0.0
6751,3408.0
2841,0.0
3023,0.0
13128,10000.0
16609,0.0
60,0.0
8701,352.0
3329,352.0
17047,0.0
10829,7024.0
516,0.0
3638,0.0
14073,0.0
6630,0.0
8419,7440.0
17479,0.0
17055,0.0
887,3504.0
7159,0.0
16251,368.0
10895,0.0
16891,0.0
15732,0.0
3205,288.0
5330,0.0
2423,4016.0
12367,6816.0
15201,1872.0
7758,6320.0
11464,0.0
5507,1920.0
12721,0.0
10131,0.0
6694,2848.0
4873,6240.0
2358,0.0
12213,1440.0
8435,4128.0
16096,0.0
12851,848.0
7879,0.0
14085,2432.0
2334,656.0
10456,0.0
7229,8080.0
4013,2256.0
3399,0.0
1933,0.0
4381,0.0
12798,2672.0
3650,0.0
2031,0.0
7883,0.0
13950,5824.0
14119,0.0
13472,4992.0
7497,0.0
873,0.0
2714,1760.0
15828,0.0
12644,8000.0
5829,9008.0
9300,128.0
10997,0.0
6995,2832.0
15432,9024.0
2559,0.0
14661,7648.0
8400,0.0
84,0.0
12090,0.0
8390,1008.0
3003,6200.0
7637,0.0
11822,0.0
9158,704.0
304,0.0
1165,0.0
11872,480.0
4680,7184.0
15010,752.0
13245,0.0
2260,0.0
10761,0.0
3602,0.0
6912,0.0
8100,1648.0
5486,288.0
3027,0.0
7420,9984.0
5319,48.0
15335,5344.0
4459,0.0
7734,0.0
9620,7824.0
250,0.0
3840,0.0
6574,0.0
122,632.0
15363,0.0
2228,2016.0
11470,0.0
14318,0.0
17001,0.0
15425,1728.0
4186,0.0
13318,6928.0
3635,480.0
4517,0.0
10539,7072.0
17307,8048.0
16579,3472.0
16945,0.0
11966,384.0
7513,6208.0
8995,6192.0
15902,0.0
3445,0.0
16666,0.0
2054,0.0
15502,0.0
1895,2656.0
8128,3456.0
10634,9952.0
8964,672.0
12975,880.0
7818,0.0
9469,256.0
6163,496.0
6500,4560.0
13392,0.0
1504,0.0
9022,0.0
6561,4896.0
706,704.0
2197,24.0
15224,0.0
7202,0.0
12688,2800.0
8045,8752.0
10848,0.0
4599,0.0
12,0.0
13228,6896.0
1482,0.0
9594,0.0
2135,4568.0
4648,0.0
16605,0.0
12852,576.0
6475,0.0
13788,0.0
5168,1424.0
9765,6928.0
12548,7120.0
9717,8560.0
529,0.0
10662,0.0
9720,9792.0
11336,0.0
7959,416.0
8965,608.0
5793,1232.0
16106,3184.0
17091,0.0
3673,2928.0
11938,4224.0
14412,0.0
14153,0.0
16842,0.0
950,0.0
2551,0.0
15180,0.0
15332,944.0
14871,0.0
15322,0.0
10316,0.0
14163,0.0
4911,416.0
1335,0.0
7802,10016.0
6540,48.0
11260,6976.0
16956,0.0
1283,824.0
7422,9152.0
155,0.0
6576,0.0
1858,488.0
13905,3744.0
10493,6080.0
283,0.0
9617,4688.0
11554,1264.0
4814,592.0
15104,2800.0
1945,368.0
4047,160.0
17453,5296.0
2688,0.0
1377,576.0
14886,0.0
14527,576.0
15069,0.0
11316,1920.0
11759,0.0
2398,0.0
4504,0.0
2973,0.0
13146,0.0
10323,0.0
9440,7312.0
7295,0.0
3279,160.0
8439,240.0
14346,0.0
2183,8192.0
16366,0.0
4071,0.0
1458,80.0
9941,0.0
3269,0.0
14483,16.0
10221,0.0
11515,0.0
3647,0.0
15143,1936.0
12479,0.0
1419,8224.0
11146,0.0
8595,0.0
1940,208.0
10094,832.0
634,0.0
9258,0.0
3865,1680.0
3086,0.0
195,0.0
9030,0.0
1249,0.0
11144,0.0
1300,0.0
16753,0.0
16271,0.0
13131,9792.0
14606,0.0
6131,3984.0
15065,0.0
12873,0.0
14037,592.0
3895,0.0
13117,0.0
7685,0.0
10981,1168.0
10454,512.0
5141,0.0
16712,0.0
15151,1440.0
1299,0.0
14937,0.0
1070,0.0
3443,32.0
15988,0.0
2217,0.0
13135,6896.0
12230,32.0
6165,560.0
10208,544.0
6020,1712.0
11471,0.0
2259,0.0
13051,0.0
5757,0.0
898,656.0
82,104.0
6207,2912.0
1430,0.0
5832,8752.0
5886,7760.0
15845,0.0
9204,2576.0
5600,1120.0
16794,0.0
12068,7296.0
11611,0.0
2761,5920.0
15997,0.0
10431,2064.0
16260,0.0
11397,7744.0
17239,0.0
6443,0.0
10166,896.0
10949,0.0
15695,0.0
11867,0.0
1553,984.0
1398,0.0
15725,5408.0
1209,0.0
2286,7360.0
2009,0.0
13794,5008.0
391,0.0
13644,0.0
15938,0.0
10974,4736.0
9864,9392.0
9331,7344.0
12377,0.0
7460,7728.0
16112,1088.0
5055,2112.0
17462,0.0
9445,1696.0
2128,200.0
2992,104.0
649,1736.0
3637,64.0
7045,1344.0
2734,0.0
4990,0.0
320,3408.0
6947,3216.0
13506,4400.0
6483,0.0
4522,0.0
4204,5376.0
15009,1952.0
15977,0.0
6859,0.0
4452,1824.0
4405,480.0
13458,4784.0
5769,0.0
5911,0.0
7307,0.0
17388,0.0
14399,0.0
8472,7936.0
13972,0.0
7631,0.0
8302,0.0
711,0.0
10264,0.0
17326,0.0
8626,2288.0
310,7040.0
17005,0.0
8699,0.0
12826,0.0
16089,0.0
10434,5872.0
7067,0.0
13879,0.0
2040,544.0
13098,0.0
3951,64.0
12096,0.0
13031,2016.0
9048,8768.0
804,0.0
10753,0.0
7138,3232.0
13427,1152.0
2562,2896.0
14868,0.0
9305,0.0
12243,0.0
2218,0.0
10158,912.0
11549,5664.0
10507,0.0
15142,976.0
16492,6976.0
14025,0.0
1894,2560.0
6612,912.0
13563,5136.0
11093,0.0
7265,5744.0
8157,0.0
16903,0.0
15217,0.0
2470,9440.0
5239,0.0
1742,0.0
5533,208.0
13938,4912.0
13571,368.0
8961,4560.0
1247,0.0
3162,0.0
15930,0.0
7266,7024.0
14770,976.0
3696,0.0
17,448.0
1958,0.0
5485,0.0
12748,7728.0
6708,1600.0
248,0.0
14961,1872.0
8202,0.0
11621,0.0
15001,8192.0
8746,0.0
5389,208.0
8117,0.0
14956,7344.0
11891,1872.0
17492,3264.0
4324,0.0
3100,6976.0
17537,16.0
16944,0.0
550,2000.0
3977,0.0
6822,0.0
17300,2192.0
9892,0.0
13207,0.0
14651,0.0
2206,0.0
9464,0.0
10142,464.0
2021,0.0
1970,0.0
3133,0.0
9412,0.0
11991,0.0
5128,0.0
9730,5216.0
7762,5456.0
8564,1824.0
8801,4608.0
16941,0.0
9573,8192.0
13139,1520.0
1490,0.0
1907,952.0
514,0.0
7567,6208.0
5743,480.0
14843,0.0
8836,0.0
12842,6496.0
9787,0.0
8148,1264.0
8420,8352.0
17296,0.0
9580,8896.0
3634,1040.0
8241,6496.0
4997,0.0
14174,0.0
14617,9248.0
519,0.0
16190,0.0
13708,7392.0
8627,1568.0
12254,0.0
8243,4048.0
1054,0.0
16468,0.0
6591,1392.0
10808,0.0
1178,968.0
1792,0.0
5945,0.0
10413,0.0
531,0.0
15293,2592.0
4744,0.0
15083,0.0
3085,0.0
10030,0.0
7209,0.0
14856,6528.0
3660,0.0
3267,0.0
9515,0.0
13849,6144.0
17310,5872.0
14293,0.0
15421,0.0
1073,296.0
6988,8144.0
328,0.0
11015,9664.0
567,0.0
15890,0.0
15660,0.0
13151,0.0
7750,7168.0
15093,6272.0
5583,304.0
15541,0.0
5846,272.0
4140,0.0
16705,0.0
10358,832.0
10603,0.0
12756,784.0
2802,1424.0
14108,0.0
15411,0.0
7979,0.0
12506,7904.0
10749,0.0
3029,0.0
10745,0.0
9677,3088.0
16905,0.0
4995,0.0
16207,1488.0
16557,0.0
13065,0.0
1259,0.0
10083,0.0
7936,2080.0
8893,432.0
7162,0.0
9276,32.0
4546,4752.0
11424,0.0
2072,0.0
6526,0.0
12281,0.0
14421,2240.0
4077,0.0
4300,9808.0
981,2504.0
10200,5504.0
12874,0.0
677,0.0
5907,0.0
5296,3072.0
914,0.0
3619,1376.0
14790,0.0
8112,0.0
14893,0.0
8598,0.0
4603,0.0
4988,0.0
15554,0.0
3923,448.0
4831,9248.0
9578,9552.0
4893,0.0
4136,0.0
17349,4800.0
13255,0.0
5953,0.0
16110,1232.0
4968,2224.0
9544,160.0
8611,608.0
7585,0.0
12708,800.0
11339,0.0
9230,1136.0
5399,8256.0
16514,0.0
10409,0.0
1542,0.0
9484,8416.0
3239,9728.0
10421,0.0
17393,32.0
5708,0.0
6037,528.0
2783,0.0
17446,6480.0
1746,32.0
15254,0.0
11632,2672.0
9951,1872.0
10010,8448.0
8747,0.0
11159,9824.0
3842,0.0
11271,0.0
318,6480.0
14733,0.0
13578,0.0
6722,0.0
13034,672.0
970,0.0
10378,0.0
14485,0.0
17028,0.0
9393,6560.0
14519,1056.0
3409,0.0
13722,0.0
1766,0.0
15240,8592.0
14414,0.0
7407,2144.0
7033,9120.0
700,3752.0
2462,0.0
2621,768.0
17020,640.0
9208,64.0
16675,880.0
16525,0.0
10098,5504.0
13846,2896.0
13501,0.0
243,0.0
1538,0.0
3947,0.0
11076,416.0
16486,6352.0
383,0.0
4401,1552.0
9472,1520.0
13373,8640.0
9899,0.0
17174,0.0
15829,0.0
13725,0.0
11061,7184.0
4240,2624.0
5038,0.0
28,7944.0
13176,8976.0
8953,9776.0
1547,0.0
5147,0.0
10938,0.0
648,1656.0
12403,5200.0
15249,1936.0
5207,7776.0
16452,0.0
10961,4400.0
679,0.0
8998,8832.0
7527,208.0
6614,192.0
10379,0.0
9589,1328.0
11927,9824.0
17252,144.0
14867,192.0
3925,128.0
9334,9280.0
8360,0.0
15342,5648.0
8194,2400.0
11570,0.0
3985,0.0
15018,0.0
17044,0.0
14226,2128.0
10911,960.0
393,0.0
10905,0.0
12198,0.0
2121,0.0
11458,3312.0
5676,0.0
10587,5536.0
9878,592.0
3506,0.0
10255,6304.0
10168,0.0
821,0.0
4799,0.0
13610,1552.0
15200,3536.0
6085,1168.0
8616,880.0
365,7544.0
3462,0.0
339,0.0
13334,0.0
6026,2768.0
7635,0.0
7510,5904.0
12639,1280.0
2556,0.0
14786,0.0
3124,0.0
1004,0.0
14922,0.0
6493,688.0
11255,5712.0
12024,9712.0
7217,5520.0
16871,592.0
8060,0.0
10900,0.0
8584,0.0
1938,0.0
11287,0.0
4753,0.0
13463,8928.0
16228,0.0
4169,0.0
15358,0.0
12977,2432.0
3420,0.0
682,0.0
1949,296.0
10572,0.0
5709,0.0
6285,0.0
3293,5200.0
442,0.0
7576,48.0
1286,0.0
15115,0.0
15701,0.0
1884,0.0
2697,0.0
7953,2608.0
4150,6608.0
5669,0.0
14804,6608.0
2651,0.0
4959,320.0
11580,0.0
9271,0.0
10629,8640.0
11067,8928.0
942,5640.0
15870,1232.0
14812,7872.0
17376,0.0
15904,16.0
10237,128.0
5908,0.0
7271,10048.0
15286,1648.0
8097,3280.0
16613,0.0
14967,0.0
1978,0.0
9152,5808.0
5219,3776.0
8403,0.0
15334,4416.0
4985,0.0
8389,1488.0
10418,0.0
16549,0.0
4218,0.0
11897,0.0
14256,0.0
11176,0.0
13943,9120.0
375,0.0
12727,0.0
13662,1584.0
2557,0.0
2876,0.0
8657,1184.0
6681,0.0
7335,272.0
2570,7328.0
5550,8064.0
15907,2432.0
11841,3632.0
5022,4256.0
9810,2288.0
14920,0.0
13409,3936.0
6852,1552.0
12057,0.0
5887,5280.0
9450,0.0
3202,4544.0
915,0.0
17092,0.0
5778,688.0
8256,0.0
16533,2928.0
10926,8448.0
16023,0.0
10534,9632.0
9060,1920.0
6979,6928.0
14899,5200.0
963,0.0
5866,0.0
12187,0.0
9207,272.0
16298,6624.0
11636,7712.0
7589,0.0
11422,0.0
692,832.0
1806,32.0
10461,0.0
621,0.0
10866,2000.0
16375,0.0
8731,0.0
5,0.0
4246,10112.0
8769,6496.0
7759,2304.0
16571,0.0
13832,0.0
15818,1184.0
14247,0.0
5294,560.0
7974,0.0
2518,9312.0
7578,0.0
7474,2784.0
15271,0.0
12421,304.0
4364,0.0
13496,0.0
6607,4160.0
11119,5104.0
5699,1664.0
4056,9984.0
11282,0.0
6366,5728.0
9662,944.0
16642,464.0
9226,0.0
4645,656.0
3747,0.0
7455,2304.0
17120,2848.0
749,8160.0
16702,0.0
2409,0.0
9150,7760.0
6682,0.0
13130,9984.0
10769,4320.0
128,184.0
17068,3792.0
13876,0.0
12887,5584.0
3396,1312.0
5963,0.0
15419,0.0
5442,560.0
3569,720.0
10850,0.0
15013,0.0
4098,5712.0
12470,16.0
9973,1456.0
16062,1744.0
8453,0.0
6223,9296.0
9802,0.0
12672,0.0
16527,0.0
9302,848.0
16244,368.0
2565,3832.0
16554,0.0
13747,6544.0
1878,0.0
13495,0.0
4396,4208.0
12524,0.0
11361,5568.0
16410,0.0
10859,0.0
9693,0.0
6457,8592.0
14320,144.0
15136,0.0
13835,0.0
7201,0.0
6143,0.0
13791,640.0
9868,9680.0
11904,0.0
1147,0.0
3256,0.0
3173,0.0
11307,6384.0
6321,1664.0
9945,0.0
17547,1072.0
4933,16.0
7018,0.0
2726,0.0
4437,9008.0
7233,3472.0
9387,8080.0
6356,9104.0
1699,376.0
4861,48.0
7570,4448.0
1581,0.0
8781,0.0
13380,336.0
5653,944.0
9798,0.0
1240,0.0
7063,0.0
2980,0.0
5906,0.0
17485,0.0
2222,0.0
3934,0.0
12332,0.0
16088,0.0
4096,2480.0
12493,0.0
14183,8176.0
14465,320.0
10357,0.0
1873,0.0
8849,4976.0
14627,128.0
5052,0.0
10971,10032.0
14444,0.0
7597,432.0
7431,464.0
15490,608.0
2370,1800.0
1298,0.0
5923,7504.0
5411,3328.0
15022,0.0
1187,16.0
2323,640.0
14943,48.0
6014,128.0
15351,0.0
218,8720.0
7970,0.0
14328,1488.0
5573,0.0
11877,2560.0
1319,2200.0
17117,6624.0
7475,2064.0
17125,0.0
11794,2768.0
15452,0.0
11844,1312.0
10266,0.0
14035,2256.0
1655,344.0
14574,6816.0
10380,0.0
15307,0.0
13428,320.0
1704,1376.0
11099,0.0
398,0.0
5736,784.0
11231,0.0
16070,0.0
11854,0.0
16850,0.0
7688,0.0
10920,7952.0
424,0.0
4228,0.0
8251,0.0
11290,0.0
187,0.0
14528,400.0
15548,0.0
15153,640.0
3025,0.0
8275,7136.0
17151,0.0
15801,0.0
14472,4160.0
14662,8480.0
12927,368.0
6871,0.0
2773,136.0
5547,1280.0
9837,0.0
1814,0.0
15745,0.0
8057,0.0
1031,5920.0
1101,0.0
9636,2704.0
13114,0.0
3354,0.0
9248,7600.0
1782,0.0
4847,0.0
3786,0.0
1355,0.0
4942,0.0
17233,0.0
2238,832.0
12569,0.0
16721,16.0
13877,0.0
9202,4864.0
15787,0.0
6695,6208.0
6209,6064.0
13303,0.0
4214,48.0
877,0.0
9563,0.0
11068,7936.0
17504,1072.0
17514,0.0
4068,1696.0
14590,0.0
3606,0.0
9847,0.0
12499,2864.0
8920,80.0
7320,9072.0
3869,1520.0
1175,1176.0
12667,0.0
2387,2000.0
12535,0.0
6554,8272.0
11406,3040.0
17243,0.0
6027,1920.0
5482,0.0
13713,2784.0
4018,1456.0
17484,0.0
5236,0.0
5036,0.0
17077,0.0
8214,0.0
3169,0.0
11979,9680.0
12534,0.0
15308,0.0
7650,6000.0
15897,0.0
8216,0.0
3325,0.0
11659,0.0
15802,0.0
16660,0.0
14738,0.0
14713,9504.0
14663,8976.0
8470,9008.0
2891,0.0
1557,7152.0
5336,0.0
96,0.0
13833,0.0
3838,0.0
14155,0.0
6529,0.0
15756,0.0
6653,416.0
4587,10032.0
2166,0.0
3659,0.0
9803,0.0
3112,0.0
9854,896.0
6236,0.0
17035,0.0
15612,0.0
10763,0.0
5073,4512.0
9343,8656.0
11147,0.0
15480,8640.0
3663,48.0
3098,6464.0
10360,0.0
4193,3104.0
6441,0.0
13941,7760.0
13894,9152.0
9595,0.0
6498,2112.0
16659,0.0
2082,128.0
7721,0.0
15,0.0
3533,688.0
1060,0.0
2080,0.0
14624,4224.0
16066,96.0
670,0.0
5105,5392.0
1969,0.0
5885,9024.0
9518,656.0
3594,0.0
16139,0.0
10977,4528.0
1320,2240.0
15970,512.0
1220,1800.0
246,0.0
11742,6704.0
12953,0.0
570,0.0
14772,16.0
11130,0.0
1786,0.0
2622,984.0
10109,6976.0
9614,832.0
13699,832.0
11357,8336.0
6059,0.0
10087,0.0
12963,0.0
16781,5232.0
7857,5600.0
8531,2496.0
1188,0.0
11961,0.0
12336,0.0
4637,7584.0
12736,2384.0
6999,240.0
7983,2752.0
9712,2560.0
7949,2096.0
12480,0.0
8695,0.0
10312,48.0
11304,2432.0
12239,0.0
12718,0.0
4085,0.0
8465,5296.0
13265,3888.0
9066,0.0
16704,0.0
5514,0.0
9556,0.0
16863,0.0
14608,1392.0
3883,0.0
7789,576.0
9694,0.0
5280,0.0
14181,7392.0
16953,0.0
5229,0.0
3104,5056.0
98,0.0
133,0.0
3910,6352.0
10638,8576.0
505,3640.0
10667,0.0
15501,0.0
13113,0.0
6760,16.0
7753,8560.0
15730,336.0
7478,80.0
12464,4736.0
16317,0.0
763,0.0
17401,4480.0
3436,2752.0
3791,0.0
8979,0.0
11051,0.0
14420,2480.0
10025,0.0
17290,0.0
11078,128.0
10335,1952.0
2656,48.0
13545,0.0
11293,48.0
6058,0.0
228,8.0
10174,0.0
6821,0.0
3199,8544.0
4448,7520.0
4636,9312.0
8180,8688.0
10826,10016.0
7247,0.0
5949,0.0
6547,7664.0
17560,0.0
12192,0.0
2710,952.0
5614,0.0
9373,352.0
1754,1112.0
9711,2336.0
11889,4064.0
17191,0.0
3477,7840.0
15126,0.0
2076,0.0
13101,0.0
9732,2880.0
16993,0.0
5517,0.0
16134,0.0
16969,1440.0
2146,3624.0
5110,9504.0
3640,0.0
10424,0.0
17432,0.0
9722,9952.0
5170,720.0
6343,0.0
8928,0.0
1177,608.0
13022,16.0
6413,1200.0
16432,16.0
4382,48.0
9405,0.0
1013,0.0
3715,1584.0
2414,0.0
12054,0.0
2399,0.0
15210,0.0
4075,0.0
145,0.0
1753,1064.0
2577,2032.0
4885,80.0
15743,0.0
4686,7600.0
8766,2992.0
9788,0.0
8560,576.0
6380,0.0
3561,0.0
1771,0.0
8999,9344.0
4341,2592.0
2442,0.0
7275,10048.0
16188,0.0
14263,0.0
5392,3888.0
16813,0.0
9046,6528.0
1274,5544.0
5309,9088.0
2255,0.0
12911,0.0
10678,1072.0
1481,0.0
3044,7440.0
11851,0.0
14150,0.0
10758,0.0
15765,2848.0
356,4896.0
41,0.0
6347,0.0
4163,1696.0
8430,9216.0
8155,0.0
7112,0.0
6605,5136.0
4837,784.0
2257,0.0
3941,0.0
8580,1056.0
4887,0.0
10105,8704.0
17145,0.0
7823,0.0
15117,0.0
10343,7696.0
9916,9344.0
5879,10080.0
967,0.0
15500,0.0
13261,0.0
6194,0.0
11180,0.0
11006,640.0
7280,7952.0
17025,1616.0
14643,0.0
13967,0.0
1805,32.0
1171,200.0
8095,6656.0
14267,0.0
6305,6032.0
14031,0.0
13081,2800.0
7426,4976.0
10498,2400.0
14359,0.0
13420,8432.0
7604,7664.0
9261,0.0
5617,0.0
13069,0.0
357,6256.0
16072,0.0
3142,3296.0
6860,0.0
3457,0.0
8192,2704.0
3901,0.0
4231,0.0
581,0.0
15793,0.0
13233,4128.0
6866,0.0
13175,9248.0
6907,0.0
14018,0.0
16898,0.0
4755,0.0
13817,0.0
12010,0.0
12119,8784.0
15901,0.0
14664,9504.0
1009,0.0
6507,3472.0
1265,48.0
3562,0.0
448,0.0
9471,1184.0
8492,0.0
10016,5024.0
7193,0.0
9128,0.0
17088,0.0
10472,0.0
14667,9072.0
8005,1840.0
10140,0.0
1353,0.0
12353,2720.0
1922,0.0
580,0.0
10254,4144.0
15739,0.0
3852,0.0
8618,3856.0
13921,0.0
14019,0.0
8971,0.0
13541,0.0
2655,0.0
8145,3376.0
12698,10032.0
14333,1136.0
2084,408.0
2634,0.0
12533,0.0
16943,0.0
13465,9440.0
16756,0.0
3083,0.0
11746,1904.0
5964,32.0
13417,9840.0
11737,7088.0
9760,2976.0
6834,4544.0
9372,48.0
2004,96.0
683,0.0
12370,3344.0
337,0.0
10741,1184.0
12218,3360.0
943,3488.0
4756,0.0
1876,0.0
10927,7216.0
17491,528.0
6521,0.0
8553,0.0
2178,3064.0
16335,0.0
2101,0.0
5243,0.0
4306,3456.0
1043,448.0
13079,3568.0
646,1608.0
14569,6336.0
1334,0.0
2371,4776.0
7098,0.0
5493,2096.0
7494,0.0
8847,2368.0
6728,0.0
6263,9520.0
629,0.0
9069,0.0
10052,3824.0
16611,0.0
1324,2792.0
14992,720.0
785,232.0
5508,1488.0
1609,2232.0
14437,0.0
847,928.0
12812,0.0
6036,1104.0
14759,8656.0
4651,0.0
6902,112.0
10348,9152.0
798,2096.0
14855,7248.0
341,0.0
16465,0.0
6365,8160.0
3422,16.0
4772,8288.0
8603,0.0
8294,0.0
14745,0.0
13314,1296.0
13595,0.0
10427,0.0
7836,128.0
701,2488.0
7458,5712.0
14093,1184.0
487,0.0
2785,0.0
4247,10096.0
8089,8464.0
9227,0.0
16297,5088.0
16093,0.0
34,416.0
17507,16.0
6762,0.0
15245,7072.0
14278,1488.0
11022,8544.0
1213,0.0
10879,8256.0
582,0.0
5580,0.0
8975,0.0
6949,1552.0
13355,0.0
1596,0.0
13367,9600.0
4416,0.0
5231,0.0
7899,9936.0
7130,8704.0
9340,9952.0
8870,752.0
