,TempOut,OutHum,DewPt,WindSpeed,Bar,Rain,SolarRad,SolarEnergy,Temp_Pressure_ratio
9624,12.2,73.0,7.5,3,751.7,0.0,0.0,0.0,0.0162298789410669
6666,13.1,75.0,8.8,2,768.0,0.0,112.0,4.82,0.0170572916666666
9442,14.6,83.0,11.7,1,754.3,0.0,60.0,2.58,0.0193556940209465
3103,16.0,66.0,9.6,3,744.9,0.0,78.0,3.35,0.0214793932071419
133,17.1,83.0,14.1,0,762.4,0.0,167.0,7.18,0.0224291710388247
4635,19.4,71.0,14.0,3,757.9,0.0,111.0,4.77,0.0255970444649689
7779,15.6,86.0,13.3,4,759.9,0.0,96.0,4.13,0.0205290169759178
1727,18.8,75.0,14.3,4,742.4,0.0,443.0,19.05,0.0253232758620689
405,23.0,52.0,12.6,2,759.1,0.0,281.0,12.08,0.0302990383348702
558,11.7,93.0,10.6,0,751.2,0.0,3.0,0.13,0.0155750798722044
5934,13.6,68.0,7.8,1,766.4,0.0,79.0,3.4,0.0177453027139874
1500,18.6,87.0,16.3,0,746.6,0.0,258.0,11.1,0.024912938655237
4071,19.7,58.0,11.2,0,764.3,0.0,124.0,5.33,0.0257752191547821
225,19.2,61.0,11.5,0,762.9,0.0,441.0,18.97,0.0251671254423908
4908,15.8,93.0,14.6,0,761.1,0.0,20.0,0.86,0.0207594271449218
7984,18.7,74.0,14.0,3,758.4,0.0,0.0,0.0,0.0246571729957805
9831,15.1,76.0,10.9,3,754.5,0.0,204.0,8.77,0.0200132538104705
11110,15.7,94.0,14.8,0,755.3,0.0,0.0,0.0,0.0207864424731894
9289,13.5,77.0,9.5,4,750.9,0.0,0.0,0.0,0.0179784258889332
4091,11.3,89.0,9.6,0,762.4,0.0,11.0,0.47,0.0148216159496327
7983,19.3,70.0,13.7,4,758.3,0.0,0.0,0.0,0.0254516682051958
8716,15.3,76.0,11.1,2,758.5,0.0,0.0,0.0,0.0201713909030982
2306,16.2,87.0,14.0,0,761.3,0.0,145.0,6.24,0.0212793905162222
11047,21.8,72.0,16.5,0,757.9,0.0,81.0,3.48,0.0287636891410476
3996,14.8,82.0,11.7,0,767.2,0.0,13.0,0.56,0.0192909280500521
9313,20.0,57.0,11.2,4,752.6,0.0,403.0,17.33,0.0265745415891575
9971,14.1,85.0,11.6,0,756.7,0.0,28.0,1.2,0.0186335403726708
11335,16.9,61.0,9.4,0,765.3,0.0,24.0,1.03,0.0220828433294133
6028,18.8,69.0,13.0,2,762.1,0.0,416.0,17.89,0.0246686786510956
9622,12.9,70.0,7.5,1,751.7,0.0,0.0,0.0,0.0171611015032592
1695,20.1,63.0,12.8,2,750.7,0.0,821.0,35.31,0.0267750099906753
10987,20.1,67.0,13.7,0,760.2,0.0,502.0,21.59,0.0264404104183109
4832,10.6,89.0,8.9,0,762.6,0.0,0.0,0.0,0.013899816417519
1416,18.5,63.0,11.3,0,756.0,0.0,466.0,20.04,0.0244708994708994
5046,9.4,89.0,7.7,0,763.4,0.0,0.0,0.0,0.0123133350799056
11339,14.2,73.0,9.4,0,765.5,0.0,0.0,0.0,0.0185499673416067
8605,19.8,81.0,16.5,0,759.1,0.0,2.0,0.09,0.0260835199578448
1522,12.8,92.0,11.5,0,750.6,0.0,47.0,2.02,0.0170530242472688
5037,22.8,54.0,13.0,0,763.0,0.0,532.0,22.88,0.0298820445609436
1912,19.1,68.0,13.0,3,749.1,0.0,413.0,17.76,0.0254972633827259
1939,17.9,65.0,11.3,1,751.5,0.0,243.0,10.45,0.0238190286094477
10412,22.5,68.0,16.3,1,764.9,0.0,640.0,27.52,0.0294156098836449
3607,12.3,78.0,8.6,2,746.9,0.0,285.0,12.26,0.0164680680144597
2272,20.4,55.0,11.1,0,757.1,0.0,70.0,3.01,0.0269449214106458
11627,18.6,82.0,15.4,0,762.4,0.0,0.0,0.0,0.0243966421825813
3508,7.8,93.0,6.8,0,736.2,0.0,23.0,0.99,0.0105949470252648
2289,17.3,91.0,15.8,2,758.9,0.0,266.0,11.44,0.0227961523257346
3257,18.8,84.0,16.0,3,753.5,0.0,42.0,1.81,0.0249502322495023
4376,17.1,73.0,12.2,0,760.3,0.0,54.0,2.32,0.0224911219255557
2231,15.3,74.0,10.7,3,754.9,0.0,132.0,5.68,0.0202675851106106
8260,22.2,81.0,18.8,2,755.2,0.0,145.0,6.24,0.0293961864406779
6771,19.8,75.0,15.3,2,763.5,0.0,246.0,10.58,0.0259332023575638
4184,14.4,85.0,12.0,0,762.2,0.0,5.0,0.22,0.0188926790868538
5847,17.6,88.0,15.5,0,755.9,0.0,42.0,1.81,0.0232835031088768
11097,19.1,82.0,16.0,0,755.8,0.0,0.0,0.0,0.0252712357766604
11046,23.7,63.0,16.2,0,757.9,0.0,162.0,6.97,0.0312706161762765
3640,11.2,86.0,9.0,3,743.1,0.0,94.0,4.04,0.0150719956937155
6665,12.8,77.0,8.8,1,767.9,0.0,84.0,3.61,0.0166688370881625
11186,22.6,77.0,18.3,3,755.8,0.0,334.0,14.36,0.0299020905001323
158,15.7,68.0,9.8,0,764.1,0.0,322.0,13.85,0.0205470488156
4904,12.9,96.0,12.3,0,761.2,0.0,0.0,0.0,0.0169469259064634
5573,21.9,65.0,15.0,2,764.2,0.0,654.0,28.13,0.0286574195236848
6428,18.0,70.0,12.4,0,768.9,0.0,85.0,3.66,0.0234100663285212
2140,16.2,94.0,15.2,0,747.4,0.0,176.0,7.57,0.0216751404870216
7843,15.0,93.0,13.9,1,759.6,0.0,0.0,0.0,0.0197472353870458
8710,17.7,72.0,12.6,3,758.3,0.0,0.0,0.0,0.0233416853488065
10861,16.0,82.0,12.9,0,766.6,0.0,0.0,0.0,0.0208713801200104
4142,23.3,45.0,10.7,0,763.1,0.0,158.0,6.79,0.0305333508059232
6364,14.7,72.0,9.7,1,764.1,0.0,0.0,0.0,0.0192383195916764
2563,20.2,77.0,16.0,0,763.5,0.0,429.0,18.45,0.0264571054354944
3033,14.5,54.0,5.3,0,757.1,0.0,122.0,5.25,0.0191520274732532
621,11.9,89.0,10.1,0,758.1,0.0,99.0,4.26,0.015697137580794
7831,16.9,87.0,14.8,2,759.4,0.0,61.0,2.62,0.0222544113774032
1925,13.5,79.0,9.9,2,750.0,0.0,197.0,8.47,0.018
3774,12.3,90.0,10.7,0,765.8,0.0,0.0,0.0,0.0160616348916166
4846,17.3,94.0,16.3,2,762.8,0.0,44.0,1.89,0.0226796014682747
2936,15.7,94.0,14.7,2,761.8,0.0,39.0,1.68,0.0206090837490154
7206,17.6,79.0,13.9,0,754.4,0.0,112.0,4.82,0.0233297985153764
7604,15.2,73.0,10.4,1,755.4,0.0,0.0,0.0,0.0201217897802488
9631,11.6,78.0,7.8,2,751.7,0.0,2.0,0.09,0.0154316881734734
10738,11.6,88.0,9.6,0,764.1,0.0,26.0,1.12,0.0151812589975134
11294,13.4,81.0,10.2,1,766.8,0.0,0.0,0.0,0.0174752217005738
2672,23.3,77.0,19.0,0,750.3,0.0,443.0,19.05,0.0310542449686791
184,15.9,70.0,10.5,0,763.8,0.0,289.0,12.43,0.0208169677926158
71,21.1,55.0,11.7,0,765.1,0.0,307.0,13.2,0.0275780943667494
2209,17.8,82.0,14.7,2,754.1,0.0,487.0,20.94,0.0236042965123988
3270,18.0,76.0,13.7,4,754.1,0.0,140.0,6.02,0.0238695133271449
10231,18.6,66.0,12.1,3,758.4,0.0,104.0,4.47,0.0245253164556962
3389,14.2,75.0,9.9,2,759.5,0.0,74.0,3.18,0.0186965108624094
8082,21.6,70.0,15.8,0,762.7,0.0,0.0,0.0,0.0283204405401861
308,20.8,49.0,9.7,0,760.4,0.0,646.0,27.78,0.0273540241977906
203,12.3,75.0,8.0,0,763.7,0.0,43.0,1.85,0.0161058007070839
5902,16.3,72.0,11.2,4,759.0,0.0,39.0,1.68,0.0214756258234519
6448,23.7,49.0,12.3,1,767.2,0.0,220.0,9.46,0.0308915537017726
8303,24.5,65.0,17.5,3,760.8,0.0,433.0,18.62,0.0322029442691903
5447,19.6,76.0,15.2,0,766.2,0.0,43.0,1.85,0.0255807883059253
3366,12.8,73.0,8.1,1,758.1,0.0,205.0,8.82,0.0168843160532911
11056,17.5,86.0,15.1,1,758.4,0.0,0.0,0.0,0.0230748945147679
7237,11.4,91.0,10.0,0,755.0,0.0,3.0,0.13,0.0150993377483443
4644,13.9,92.0,12.7,0,760.7,0.0,28.0,1.2,0.0182726436177205
2176,16.9,97.0,16.4,3,751.2,0.0,15.0,0.65,0.0224973375931842
5596,13.1,90.0,11.5,0,757.8,0.0,21.0,0.9,0.0172868830826075
10501,15.7,89.0,13.9,1,759.6,0.0,59.0,2.54,0.0206687730384412
7751,15.3,82.0,12.3,5,758.4,0.0,0.0,0.0,0.0201740506329113
2827,18.7,66.0,12.2,2,758.8,0.0,237.0,10.19,0.0246441750131787
3883,20.8,77.0,16.6,0,765.6,0.0,272.0,11.7,0.0271682340647857
597,16.9,62.0,9.6,0,756.9,0.0,602.0,25.89,0.0223279165015193
6330,17.4,78.0,13.6,1,759.3,0.0,37.0,1.59,0.0229158435401027
570,16.7,67.0,10.6,1,752.5,0.0,563.0,24.21,0.0221926910299003
11028,15.6,95.0,14.8,1,759.5,0.0,28.0,1.2,0.0205398288347597
3796,20.3,58.0,11.7,4,767.9,0.0,660.0,28.38,0.0264357338195077
2227,16.1,90.0,14.4,1,754.2,0.0,35.0,1.51,0.0213471227791036
9131,20.1,77.0,16.0,1,758.4,0.0,47.0,2.02,0.026503164556962
2235,17.3,61.0,9.7,4,755.2,0.0,568.0,24.43,0.0229078389830508
3592,11.3,86.0,9.1,0,746.7,0.0,237.0,10.19,0.0151332529797776
135,17.0,82.0,13.9,0,762.5,0.0,174.0,7.48,0.0222950819672131
11663,17.2,91.0,15.7,1,762.2,0.0,77.0,3.31,0.0225662555759643
9910,10.3,78.0,6.7,0,760.7,0.0,0.0,0.0,0.0135401603785986
10681,13.4,83.0,10.6,0,763.5,0.0,0.0,0.0,0.0175507531106745
2353,18.2,81.0,14.9,1,758.1,0.0,173.0,7.44,0.0240073868882733
674,19.7,59.0,11.5,5,760.2,0.0,186.0,8.0,0.0259142330965535
1547,11.6,90.0,10.0,0,754.6,0.0,3.0,0.13,0.0153723827193214
5441,19.5,82.0,16.3,0,767.2,0.0,92.0,3.96,0.0254171011470281
5721,12.4,97.0,11.9,0,755.5,0.0,25.0,1.08,0.0164129715420251
1275,27.0,46.0,14.4,1,756.2,0.0,698.0,30.02,0.0357048399894207
6717,15.7,84.0,13.0,1,767.3,0.0,165.0,7.1,0.0204613580086015
3423,14.4,85.0,11.9,2,753.3,0.0,65.0,2.8,0.019115890083632
9087,20.9,60.0,12.8,0,755.9,0.0,0.0,0.0,0.0276491599417912
7782,15.0,90.0,13.4,4,759.9,0.0,80.0,3.44,0.019739439399921
1580,15.5,89.0,13.7,0,758.2,0.0,243.0,10.45,0.0204431548404115
10834,12.4,94.0,11.5,0,765.6,0.0,22.0,0.95,0.0161964472309299
1902,17.0,73.0,12.1,4,751.0,0.0,405.0,17.42,0.0226364846870838
11260,12.6,88.0,10.6,2,762.7,0.0,0.0,0.0,0.0165202569817752
6796,12.3,79.0,8.7,0,764.9,0.0,0.0,0.0,0.0160805334030592
1344,22.3,69.0,16.3,1,756.5,0.0,395.0,16.99,0.029477858559154
10582,14.3,90.0,12.7,0,758.5,0.0,0.0,0.0,0.0188529993408042
10316,18.3,79.0,14.6,2,762.3,0.0,171.0,7.35,0.0240062967335694
11389,14.7,66.0,8.4,0,759.8,0.0,0.0,0.0,0.0193471966306922
2078,7.8,89.0,6.1,0,758.4,0.0,31.0,1.33,0.0102848101265822
4630,19.0,75.0,14.5,0,758.2,0.0,190.0,8.17,0.0250593510946979
4308,14.3,89.0,12.5,0,755.6,0.0,12.0,0.52,0.0189253573319216
1567,21.1,53.0,11.2,2,756.1,0.0,376.0,16.17,0.0279063615923819
5830,15.2,95.0,14.4,2,754.1,0.0,0.0,0.0,0.0201564779207001
1479,21.7,60.0,13.6,2,750.5,0.0,445.0,19.14,0.0289140572951365
4760,17.3,95.0,16.5,1,753.5,0.0,4.0,0.17,0.0229595222295952
6236,12.4,88.0,10.5,2,749.8,0.0,30.0,1.29,0.0165377433982395
1061,24.5,59.0,16.0,2,758.7,0.0,279.0,12.0,0.0322920785554237
5495,13.4,90.0,11.8,0,764.6,0.0,0.0,0.0,0.0175255035312581
7312,18.4,57.0,9.8,0,761.4,0.0,24.0,1.03,0.0241660099816128
3144,8.9,97.0,8.5,0,753.4,0.0,119.0,5.12,0.0118131138837271
5929,11.6,76.0,7.5,1,767.0,0.0,98.0,4.21,0.0151238591916558
5278,25.5,72.0,20.1,0,755.2,0.0,195.0,8.39,0.0337658898305084
10327,17.8,92.0,16.5,1,761.7,0.0,45.0,1.94,0.0233687803597216
11106,15.2,93.0,14.0,0,755.8,0.0,0.0,0.0,0.0201111405133633
8245,20.9,83.0,17.9,1,754.0,0.0,103.0,4.43,0.0277188328912466
3558,12.8,77.0,8.8,5,738.5,0.0,361.0,15.53,0.0173324306025727
4926,21.2,72.0,15.9,0,759.6,0.0,37.0,1.59,0.0279094260136914
8594,24.6,45.0,11.8,1,759.0,0.0,212.0,9.12,0.0324110671936758
1624,24.4,57.0,15.3,2,751.8,0.0,417.0,17.93,0.0324554402766693
7927,18.8,90.0,17.2,2,752.7,0.0,115.0,4.95,0.0249767503653514
10294,13.7,86.0,11.4,0,762.2,0.0,0.0,0.0,0.0179742849645762
4812,21.3,63.0,13.9,5,758.9,0.0,326.0,14.02,0.0280669389906443
8125,22.3,69.0,16.4,1,762.0,0.0,18.0,0.77,0.029265091863517
4113,22.7,50.0,11.7,3,761.2,0.0,89.0,3.83,0.0298213347346295
2133,15.8,97.0,15.4,0,746.1,0.0,83.0,3.57,0.0211767859536255
2553,13.5,96.0,12.9,0,763.0,0.0,15.0,0.65,0.0176933158584534
8236,19.4,86.0,17.0,0,753.2,0.0,0.0,0.0,0.0257567711099309
3720,12.6,82.0,9.6,0,751.0,0.0,160.0,6.88,0.0167776298268974
5016,25.2,47.0,13.1,0,761.5,0.0,407.0,17.5,0.0330925804333552
8475,17.8,88.0,15.8,0,759.7,0.0,0.0,0.0,0.0234303014347768
6251,9.4,96.0,8.8,0,749.4,0.0,2.0,0.09,0.0125433680277555
1381,20.3,58.0,11.8,1,754.7,0.0,223.0,9.59,0.0268981052073671
2727,13.6,85.0,11.1,0,760.5,0.0,183.0,7.87,0.0178829717291255
5535,20.0,67.0,13.7,0,766.5,0.0,38.0,1.63,0.0260926288323548
3157,14.0,87.0,11.9,0,749.3,0.0,41.0,1.76,0.0186841051648205
936,19.1,80.0,15.5,1,754.1,0.0,435.0,18.71,0.0253282058082482
1494,15.7,93.0,14.5,0,746.7,0.0,51.0,2.19,0.021025847060399
4674,15.9,78.0,12.1,0,759.7,0.0,23.0,0.99,0.0209293142029748
6556,14.3,68.0,8.4,1,767.6,0.0,0.0,0.0,0.0186294945284002
10806,17.9,67.0,11.7,1,764.2,0.0,71.0,3.05,0.0234231876472127
4345,15.1,83.0,12.2,0,756.1,0.0,85.0,3.66,0.0199709033196667
11193,20.7,82.0,17.5,1,756.7,0.0,0.0,0.0,0.0273556231003039
7349,18.8,56.0,9.8,2,763.0,0.0,406.0,17.46,0.0246395806028833
2693,22.4,76.0,17.9,0,752.2,0.0,522.0,22.45,0.0297793140122307
336,22.3,54.0,12.6,2,757.7,0.0,797.0,34.28,0.0294311732875808
7195,15.3,81.0,12.1,1,755.4,0.0,85.0,3.66,0.0202541699761715
7981,20.4,60.0,12.4,4,757.9,0.0,9.0,0.39,0.0269164797466684
654,16.1,73.0,11.2,2,761.2,0.0,453.0,19.48,0.0211508145034156
10613,21.9,54.0,12.2,1,759.1,0.0,252.0,10.84,0.0288499538927677
3071,14.1,93.0,13.0,6,741.0,0.0,46.0,1.98,0.0190283400809716
6492,23.4,54.0,13.6,2,764.8,0.0,452.0,19.44,0.0305962343096234
10905,17.2,73.0,12.3,1,767.4,0.0,14.0,0.6,0.0224133437581443
8915,15.9,73.0,11.1,2,754.1,0.0,49.0,2.11,0.0210847367723113
484,20.2,53.0,10.3,1,755.1,0.0,600.0,25.8,0.0267514236524963
1408,24.1,51.0,13.3,0,754.0,0.0,81.0,3.48,0.0319628647214854
5101,16.0,90.0,14.4,0,765.3,0.0,58.0,2.49,0.020906833921338
6130,15.4,89.0,13.6,4,753.0,0.0,10.0,0.43,0.0204515272244355
11235,16.9,91.0,15.4,1,759.7,0.0,31.0,1.33,0.0222456232723443
11811,20.9,65.0,14.1,1,767.9,0.0,198.0,8.52,0.0272170855580153
1807,19.9,56.0,10.8,2,747.4,0.0,229.0,9.85,0.0266256355365266
2462,10.1,92.0,8.8,0,759.8,0.0,22.0,0.95,0.0132929718346933
2533,14.4,93.0,13.3,0,761.6,0.0,98.0,4.21,0.01890756302521
10358,15.4,89.0,13.6,1,764.9,0.0,91.0,3.91,0.0201333507648058
9317,17.8,68.0,11.8,5,752.7,0.0,90.0,3.87,0.0236481998140029
4117,20.8,58.0,12.3,2,761.2,0.0,31.0,1.33,0.0273252758801891
5741,8.0,94.0,7.1,0,756.7,0.0,25.0,1.08,0.0105722214880401
3124,11.8,96.0,11.2,0,752.0,0.0,70.0,3.01,0.0156914893617021
4849,18.1,93.0,16.9,1,762.5,0.0,47.0,2.02,0.0237377049180327
9657,16.9,65.0,10.3,2,754.7,0.0,45.0,1.94,0.0223930038425864
10138,19.1,76.0,14.7,4,755.5,0.0,50.0,2.15,0.0252812706816677
2343,20.7,66.0,14.1,1,759.5,0.0,400.0,17.2,0.0272547728768926
2579,14.6,94.0,13.7,0,761.1,0.0,61.0,2.62,0.0191827617921429
9990,16.0,95.0,15.2,2,750.8,0.0,92.0,3.96,0.0213106020245071
3600,8.9,91.0,7.6,1,747.6,0.0,130.0,5.59,0.0119047619047619
9335,13.1,84.0,10.4,2,753.0,0.0,0.0,0.0,0.0173970783532536
9547,17.9,54.0,8.4,4,762.5,0.0,602.0,25.89,0.0234754098360655
11159,16.8,92.0,15.5,0,754.9,0.0,0.0,0.0,0.0222546032587097
10267,17.7,62.0,10.3,5,760.3,0.0,443.0,19.05,0.0232802840983822
10964,13.6,90.0,11.9,0,762.1,0.0,0.0,0.0,0.0178454271093032
3707,9.1,90.0,7.5,3,744.3,0.0,91.0,3.91,0.0122262528550315
7750,15.4,81.0,12.2,5,758.3,0.0,0.0,0.0,0.0203085849927469
493,19.1,61.0,11.4,1,754.1,0.0,271.0,11.65,0.0253282058082482
6528,17.0,85.0,14.5,1,766.1,0.0,72.0,3.1,0.0221903145803419
11166,16.7,93.0,15.6,0,755.5,0.0,0.0,0.0,0.0221045665122435
4093,13.0,89.0,11.2,0,762.5,0.0,27.0,1.16,0.0170491803278688
5762,14.1,98.0,13.8,0,744.3,0.0,38.0,1.63,0.01894397420395
8528,16.5,89.0,14.7,1,759.2,0.0,35.0,1.51,0.0217334035827186
11240,15.6,92.0,14.3,2,760.3,0.0,1.0,0.04,0.0205182164934894
6465,15.7,79.0,12.1,0,766.6,0.0,0.0,0.0,0.0204800417427602
7084,14.4,67.0,8.4,0,760.5,0.0,0.0,0.0,0.0189349112426035
10408,19.2,81.0,15.8,1,765.5,0.0,179.0,7.7,0.0250816459830176
3151,14.2,85.0,11.7,0,751.6,0.0,165.0,7.1,0.0188930282064928
6700,12.8,82.0,9.8,0,767.6,0.0,0.0,0.0,0.0166753517457008
9923,9.7,85.0,7.3,1,761.7,0.0,48.0,2.06,0.0127346724432191
9391,11.8,90.0,10.2,1,750.1,0.0,5.0,0.22,0.0157312358352219
9186,18.7,86.0,16.3,2,747.8,0.0,0.0,0.0,0.0250066862797539
8136,18.3,87.0,16.1,1,760.6,0.0,0.0,0.0,0.0240599526689455
6705,13.5,86.0,11.2,1,767.4,0.0,0.0,0.0,0.0175918686473807
4094,14.3,81.0,11.1,0,762.6,0.0,36.0,1.55,0.0187516391292945
3429,12.4,95.0,11.7,0,756.3,0.0,30.0,1.29,0.0163956102075895
6809,11.7,86.0,9.5,0,764.6,0.0,82.0,3.53,0.0153021187549045
6733,17.5,67.0,11.3,2,766.4,0.0,182.0,7.83,0.0228340292275574
711,15.2,81.0,11.9,2,752.6,0.0,60.0,2.58,0.0201966516077597
7571,16.3,88.0,14.3,1,749.8,0.0,96.0,4.13,0.0217391304347826
1281,23.1,59.0,14.6,1,756.0,0.0,196.0,8.43,0.0305555555555555
516,21.6,53.0,11.6,2,752.8,0.0,778.0,33.46,0.028692879914984
7709,14.0,90.0,12.4,3,759.5,0.0,0.0,0.0,0.0184331797235023
6943,16.7,76.0,12.4,0,764.7,0.0,0.0,0.0,0.0218386295279194
9392,12.0,90.0,10.4,1,749.9,0.0,16.0,0.69,0.0160021336178157
2774,13.2,87.0,11.1,0,760.2,0.0,289.0,12.43,0.0173638516179952
5887,12.5,91.0,11.1,0,760.8,0.0,21.0,0.9,0.0164300736067297
4114,22.8,49.0,11.6,2,761.1,0.0,136.0,5.85,0.0299566417027985
5651,12.5,81.0,9.3,3,745.2,0.0,76.0,3.27,0.0167740203972088
897,15.2,86.0,12.8,1,756.6,0.0,125.0,5.38,0.0200898757599788
9461,13.8,87.0,11.7,2,754.3,0.0,119.0,5.12,0.018295108047196
6839,16.0,73.0,11.2,0,763.0,0.0,0.0,0.0,0.0209698558322411
10488,15.6,91.0,14.1,0,759.4,0.0,0.0,0.0,0.0205425335791414
10024,15.8,89.0,14.0,2,750.9,0.0,43.0,1.85,0.0210414169663071
11208,17.4,93.0,16.3,0,757.5,0.0,0.0,0.0,0.0229702970297029
8950,15.6,72.0,10.5,1,756.8,0.0,0.0,0.0,0.0206131078224101
7642,19.8,58.0,11.3,1,758.9,0.0,74.0,3.18,0.0260903939913032
11665,16.8,92.0,15.5,1,762.4,0.0,54.0,2.32,0.0220356768100734
6199,1.2,94.0,0.4,0,755.2,0.0,16.0,0.69,0.0015889830508474
2420,16.2,90.0,14.5,0,755.4,0.0,318.0,13.68,0.0214455917394757
5977,16.3,95.0,15.5,1,757.1,0.0,39.0,1.68,0.0215295205388984
1810,21.1,56.0,12.0,2,747.4,0.0,448.0,19.27,0.0282312014985282
2379,17.3,85.0,14.7,0,755.8,0.0,182.0,7.83,0.0228896533474464
1177,17.8,91.0,16.3,1,756.3,0.0,120.0,5.16,0.0235356340076689
3108,12.9,89.0,11.1,2,752.1,0.0,159.0,6.84,0.0171519744714798
10047,13.3,81.0,10.1,0,756.6,0.0,0.0,0.0,0.0175786412899814
11474,20.2,62.0,12.7,3,761.7,0.0,406.0,17.46,0.0265196271497965
6274,11.3,86.0,9.0,1,751.3,0.0,47.0,2.02,0.0150405962997471
4636,19.8,66.0,13.2,1,757.9,0.0,112.0,4.82,0.0261248185776487
4604,18.8,66.0,12.3,3,759.0,0.0,96.0,4.13,0.0247694334650856
3136,13.6,90.0,11.9,0,752.0,0.0,65.0,2.8,0.0180851063829787
5464,23.7,61.0,15.8,1,762.3,0.0,568.0,24.43,0.0310901219992129
9992,15.7,95.0,14.9,1,750.1,0.0,25.0,1.08,0.0209305425943207
6144,13.9,89.0,12.1,4,750.5,0.0,31.0,1.33,0.0185209860093271
10871,13.8,90.0,12.2,0,766.8,0.0,0.0,0.0,0.0179968701095461
4950,20.0,76.0,15.6,0,758.4,0.0,10.0,0.43,0.0263713080168776
3866,15.6,94.0,14.6,0,765.0,0.0,0.0,0.0,0.0203921568627451
8302,24.0,68.0,17.7,3,760.8,0.0,456.0,19.61,0.0315457413249211
10816,13.8,86.0,11.5,0,765.0,0.0,0.0,0.0,0.0180392156862745
7940,15.2,76.0,11.0,3,755.3,0.0,0.0,0.0,0.0201244538593936
6600,14.6,77.0,10.6,1,768.3,0.0,0.0,0.0,0.0190029936222829
2582,15.9,91.0,14.4,0,760.9,0.0,97.0,4.17,0.0208963070048626
6047,17.0,79.0,13.3,2,757.3,0.0,141.0,6.06,0.0224481711342928
5148,15.0,93.0,13.9,0,764.4,0.0,41.0,1.76,0.0196232339089481
3382,14.2,79.0,10.6,1,760.1,0.0,81.0,3.48,0.0186817524009998
2460,20.1,47.0,8.4,0,758.2,0.0,181.0,7.78,0.0265101556317594
1845,13.8,90.0,12.2,1,754.1,0.0,62.0,2.67,0.0182999602174777
3626,11.8,83.0,9.0,7,740.8,0.0,83.0,3.57,0.0159287257019438
948,21.7,74.0,16.9,0,752.2,0.0,84.0,3.61,0.0288487104493485
3252,19.3,80.0,15.8,3,752.8,0.0,93.0,4.0,0.0256376195536663
6177,12.7,75.0,8.3,0,742.2,0.0,48.0,2.06,0.0171112907572082
7565,16.3,91.0,14.9,0,749.7,0.0,0.0,0.0,0.0217420301453914
10096,17.1,83.0,14.2,0,757.4,0.0,0.0,0.0,0.0225772379191972
10026,15.1,93.0,14.0,1,751.5,0.0,67.0,2.88,0.0200931470392548
10925,14.2,91.0,12.8,0,766.1,0.0,0.0,0.0,0.0185354392376974
3454,14.7,93.0,13.5,3,758.0,0.0,119.0,5.12,0.0193931398416886
7495,26.3,42.0,12.3,5,750.0,0.0,264.0,11.35,0.0350666666666666
1764,12.7,85.0,10.3,1,750.4,0.0,40.0,1.72,0.0169243070362473
9472,15.6,86.0,13.2,0,754.7,0.0,0.0,0.0,0.0206704650854644
6813,15.1,74.0,10.5,2,764.8,0.0,266.0,11.44,0.0197437238493723
10202,16.8,82.0,13.7,2,756.7,0.0,0.0,0.0,0.0222016651248843
8368,18.8,81.0,15.5,1,764.5,0.0,0.0,0.0,0.0245912361020274
8870,18.9,87.0,16.7,0,749.9,0.0,91.0,3.91,0.0252033604480597
581,14.9,85.0,12.4,0,753.9,0.0,203.0,8.73,0.019763894415705
9972,14.4,84.0,11.8,0,756.4,0.0,66.0,2.84,0.0190375462718138
8812,17.9,78.0,14.1,0,755.2,0.0,0.0,0.0,0.0237023305084745
5162,21.1,64.0,14.0,1,762.0,0.0,197.0,8.47,0.0276902887139107
4047,24.4,61.0,16.4,0,763.0,0.0,308.0,13.25,0.0319790301441677
8533,18.6,81.0,15.2,3,759.5,0.0,159.0,6.84,0.0244897959183673
2312,20.2,74.0,15.4,0,761.0,0.0,457.0,19.65,0.0265440210249671
5353,9.4,94.0,8.5,0,764.2,0.0,50.0,2.15,0.0123004449097095
10086,19.9,59.0,11.6,1,758.1,0.0,218.0,9.38,0.026249835114101
3747,14.3,92.0,13.0,0,759.8,0.0,21.0,0.9,0.0188207423006054
9428,16.0,79.0,12.4,2,753.2,0.0,0.0,0.0,0.0212426978226234
8092,19.7,81.0,16.3,0,763.1,0.0,0.0,0.0,0.0258157515397719
6564,13.7,71.0,8.5,1,767.6,0.0,0.0,0.0,0.0178478374153204
6640,15.1,65.0,8.5,3,767.5,0.0,92.0,3.96,0.0196742671009771
3412,15.0,85.0,12.5,4,754.6,0.0,349.0,15.01,0.0198780811025709
10626,13.8,82.0,10.8,0,761.0,0.0,0.0,0.0,0.0181340341655716
601,17.7,63.0,10.5,4,756.8,0.0,748.0,32.17,0.0233879492600422
9788,16.6,50.0,6.1,3,758.5,0.0,253.0,10.88,0.0218852999340804
5983,11.1,90.0,9.5,1,761.7,0.0,65.0,2.8,0.0145726664040961
2669,20.7,85.0,18.1,0,750.7,0.0,373.0,16.04,0.0275742640202477
1008,17.1,90.0,15.5,0,756.3,0.0,52.0,2.24,0.0226100753669178
6392,22.1,44.0,9.3,3,767.0,0.0,648.0,27.87,0.0288135593220339
10553,18.2,77.0,14.1,0,758.3,0.0,208.0,8.95,0.0240010549914281
2302,14.7,91.0,13.2,0,760.8,0.0,55.0,2.37,0.0193217665615141
4662,23.8,47.0,11.8,1,759.3,0.0,84.0,3.61,0.0313446595548531
54,20.5,62.0,13.0,2,763.9,0.0,366.0,15.74,0.0268359732949338
